,video_id,time,channelId,viewCount,likeCount,commentCount
2005,XnchwNirCsQ,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,21713,274,19
2006,SVAyA1tRofU,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,18200,212,10
2007,CiD9Nxb7Cr4,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,110339,1704,62
2008,-UjOFb2GygM,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,66302,966,66
2009,UHVz4ck3Gpw,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,96885,1629,148
2010,pkufhDC6iIw,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,16493029,147834,4332
2011,Yh83fJGrvz0,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,100995,1888,133
2012,4CmmAR89Rxs,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,42543,1001,91
2013,H-BeAXTIZz4,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,19654,472,38
2014,jlQF3xynlUg,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,29987,525,15
2015,CX0k4duR14Y,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,57567,940,31
2016,r7rGuonHzHk,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,141749,2778,54
2017,ML6Kcmq6nB8,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,855957,14219,185
2018,fyvvNGwFft0,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,88085,1460,51
2019,Dphxfv3M3vg,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,122286,2133,97
2020,rfor1neAmKE,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,114373,2028,92
2021,QHDqFp8jRBs,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,114545,1993,104
2022,aTu46N0al9Q,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,306253,5722,194
2023,kQWkRgLk2s0,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,316779,7514,268
2024,ZCVUvz0xm9w,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,20263,314,56
2025,t5sWDzunv2I,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,13809,269,18
2026,87X9EimciwQ,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,11482,259,22
2027,52vqVDcvCzI,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,17522,339,21
2028,o_tLV-s_bgY,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,21361,420,27
2029,B5MbHGiw5gM,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,12975,212,9
2030,cu_Ttpc7OAo,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,9298,177,4
2031,6XLWhL9d7rs,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,51302,1105,62
2032,sNIlSlX40qY,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,27514,727,93
2033,EuckOvzdS6A,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,320644,5330,214
2034,AsbdmOLYffc,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,13252,282,43
2035,LFslclYjIOo,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,49610,1091,87
2036,qiHk2jTvLJA,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,74593,1994,94
2037,BGyhpUX0vpE,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,29801123,193415,3599
2038,1-xlRWlPdx4,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,80275,1224,94
2039,PdDMrKpNOK4,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,157263,2940,260
2040,Eo75vVv-f80,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,2834639,34103,596
2041,kIKEKH5GWnE,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,22801,612,49
2042,2X350lHmVFw,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,45477,1239,56
2043,V-vBn7GwKtA,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,24902,696,78
2044,9z5oBzOzUjg,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,430134,7781,252
2045,DCbjdJngq2c,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,367487,6063,567
2046,lRhSAVjMvH8,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,40324,1189,155
2047,n2k7Evi6-HU,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,85582,2041,169
2048,zFzhIpyKzBw,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,115370,2987,137
2049,kVJNGzANQxM,2022-11-12 17:23:08.316815,UCX0OCU1rH9loE-zZFcBJ65w,978996,15326,280
2050,AVa3971ub_w,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,27909,840,113
2051,shCBKCaczhQ,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,556356,8748,323
2052,m-gkBIhFBAc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,6571523,51239,1509
2053,PZRCTERNViY,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,674363,15315,538
2054,5q6GIy55KF0,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,13696,359,42
2055,qsDm6OlNt2s,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,61295,1318,132
2056,0j-GXHiDTSk,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,815815,10689,235
2057,aTJUcSBzyiw,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,52756,1152,82
2058,leay-7pwHDo,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,10610,314,34
2059,Afs1SwSTpLU,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,43864,1129,150
2060,lptQsumQzdo,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,167261,2585,113
2061,rUrvgscM6Pk,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,439762,5573,120
2062,7O1vHOjoPOc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,440186,4293,78
2063,b_bB04BDnzQ,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,158632,2022,69
2064,V9E1izqBDQ0,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,119597,1601,48
2065,UoGquybHwhc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,110303,1560,65
2066,5oM4wx6Bb70,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,135532,1843,70
2067,Ge3NF2wyyss,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,428027,7174,144
2068,nEPYoJgI-V4,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,300287,4460,108
2069,FIswEZPilJ8,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,231387,4096,172
2070,eq0oieEPBQY,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,14360,465,42
2071,Ej2cj5H7Fmg,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,354002,5839,219
2072,gsS6_T0fsQk,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,407238,4052,171
2073,leE6szE66pU,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,922440,9875,322
2074,abaGVi11dbo,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,1255717,12457,256
2075,kxq7s6cRwhU,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,593543,5902,256
2076,rX60IRhMHEw,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,640531,6785,270
2077,dOXk4B2qMLM,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,718829,7599,383
2078,gOrB9j1H1RU,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,54168,1478,114
2079,kZhnREZMs1Y,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,538603,7796,312
2080,gckvoDfDMx4,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,2594862,32737,545
2081,42TKYul4CWc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,9323,176,14
2082,PhjIFUOLrfU,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,16574,425,22
2083,PLH9FUljKNY,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,11365,238,17
2084,ogeXdlgDi9A,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,19100,520,30
2085,8DXzTCadl1I,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,18755,460,37
2086,HyESfHdQYkc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,10908285,63962,1213
2087,a9xVoFmVNqI,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,818049,8765,325
2088,ezYPlh4LqBw,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,417737,4212,266
2089,AeWo_N3nUOc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,4539233,38126,1104
2090,LonXFO_xvQo,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,880007,8617,344
2091,4EuWRwU8tjI,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,282453,3652,232
2092,nqbUnRQl76U,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,589490,7503,417
2093,4-8ce7WlC9g,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,35121,879,110
2094,ouemWAxEK44,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,353697,5671,243
2095,l8Ue3YAVq8E,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,77680,1312,97
2096,ryHINVCy4_0,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,7773001,58048,1146
2097,kZXKYjo5x58,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,21829,486,60
2098,_LKQbKSShFc,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,539320,7988,321
2099,o3xoW5dsVZg,2022-11-12 17:23:08.642606,UCX0OCU1rH9loE-zZFcBJ65w,107675,2182,96
2100,YjqIVAzv-hI,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,196016,2765,78
2101,YhEIHGSKUvM,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,1494779,14307,319
2102,ZiSgtuE7wmE,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,336441,4329,80
2103,DTfrG6gDQcg,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,455467,4316,72
2104,wOhXUQlszwQ,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,393623,3412,91
2105,XICANVRe9JU,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,223209,2165,34
2106,aKPmhojmMMY,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,828549,8135,150
2107,jo6zwOk0E9Q,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,2077324,20960,399
2108,Nk0mC0MUQCs,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,1249559,12893,278
2109,vPrKDIA7lAY,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,128710,1299,40
2110,Cp-bZmoaW5E,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,307420,3516,73
2111,W0W2WG3EKEM,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,575537,5414,183
2112,2zwZnIy8VWU,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,736402,6301,104
2113,MGsJvpVbo9A,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,2070336,16482,261
2114,W0iTFXx5IWg,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,811772,7271,189
2115,M2XH01T3gvs,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,1682638,16390,495
2116,kgxb1qVIjNc,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,59278,770,48
2117,npXkfPAWZLg,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,88642,1688,125
2118,uC5avVDMPxE,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,931307,10213,280
2119,zxTUpLATAKk,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,210752,3651,200
2120,L3Fl6f_o3kw,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,45500,639,47
2121,jslzBrlEmNE,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,144026,1795,62
2122,l9ohF-NFnAY,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,28669,381,15
2123,2Yzf5lPTGGc,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,25976,422,23
2124,ja0Ibt3PiT4,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,21150,367,20
2125,FKr2Ex7Ep2U,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,18581,246,16
2126,2jnKLBkVqK8,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,22666,304,19
2127,rI_pTvKqJp8,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,17611,215,15
2128,AqKEeef71FQ,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,23014,290,30
2129,N4AkKKxGlD8,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,12377,154,27
2130,DzAxzJhXNyU,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,82295,1293,95
2131,w6WlDYL30z4,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,795512,12602,312
2132,o52TnxzlIJI,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,60183,1172,87
2133,obWa5WHw9lE,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,35040,831,61
2134,Mqptahm2vIk,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,577829,6197,157
2135,mRais_VNv44,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,46460,1016,88
2136,vwr1qRsU6UA,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,51399,1167,58
2137,lsw4xmJQ-xU,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,421639,7009,235
2138,Wi1uZ62LNbE,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,1352619,17837,302
2139,qPQD-Uic3B4,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,339050,5502,451
2140,CcJvHh5so3U,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,7200107,56259,1399
2141,SluVBtAl27k,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,2806415,34181,919
2142,VOVZWhVq0H8,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,579223,5284,177
2143,AOWbEXD5Uuo,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,92321,1425,119
2144,bumZs4o_jB4,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,69860,1136,139
2145,JuzAjANK0KI,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,284339,3434,113
2146,YSw2jyJMADY,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,478461,7937,167
2147,gZPA-qDWoX4,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,382333,4583,97
2148,LbJKQYZYU4c,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,490799,5314,131
2149,AyxQ2wWhQac,2022-11-12 17:23:09.029136,UCX0OCU1rH9loE-zZFcBJ65w,268617,2959,72
2150,kOXSE7bqPog,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1347702,16901,461
2151,9xETEe1KgNQ,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,177430,1936,38
2152,Qw-0rEpc-QM,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,2356383,23268,571
2153,_Nomk-fkNqE,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,15237562,115958,2566
2154,dbCfbtNwdVE,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,245017,3812,204
2155,p09w5K2W1-Q,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,386459,4937,280
2156,iQAt0HI2CWQ,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,132479,1967,99
2157,e95G0PBxqFg,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,426021,5366,244
2158,isjocbDb97c,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,55475,1442,79
2159,jbxCrT6_wWA,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,739159,10636,486
2160,aJuu3C6-70c,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,90671,1541,104
2161,KbqRv1v-jGY,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,337637,4095,97
2162,t6zd5I6JQPw,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,26271,743,42
2163,NnXfMY41ECY,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,28961,762,69
2164,vJ2tHuJCuaA,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,52214,1012,57
2165,oTEBGXm9HBU,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,239239,3509,187
2166,fVegmiiwyNc,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,106052,1406,70
2167,cKLUWL4t6jQ,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,2837686,27666,637
2168,7lzKUIlV1wc,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,213722,2746,127
2169,rrTL4V67yUk,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,25068,543,35
2170,O6hkSeFzdYw,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,464953,5605,234
2171,1HVET9h8nsE,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,186815,1992,100
2172,K4hWZhiFDWk,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,61340,1053,189
2173,B5CdoEYOu4Y,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,19421,524,78
2174,sF4amTiyG1E,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,133180,1830,104
2175,D_xNdkdLmOU,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,203158,3905,191
2176,PZWrBXQqw5A,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,99227,1905,123
2177,uGpd1d9odxU,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,48733,1043,112
2178,8Y87KDhGmgw,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,40805,915,95
2179,wq-BoMqkltA,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,6734860,47283,1174
2180,Qt3NeItvWVI,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,37087,665,87
2181,5KqQsfZm5Rc,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,276012,5074,226
2182,8caxbg4gwGM,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,163224,3041,177
2183,L4sWdAYBjUg,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,184334,3069,126
2184,8txoeSe_jgs,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,173671,2220,73
2185,aKqsIXzfS5o,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,312175,4419,140
2186,gVJC8frDJxA,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,457197,4227,110
2187,zkj7r3_AzsA,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,487941,5150,180
2188,6zxG_jJQGwE,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1012231,11161,413
2189,SafCV4lyLSQ,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,304339,3145,82
2190,zE3TINpA2vU,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,363765,4007,119
2191,2U_XwBz-P0w,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,655409,5415,90
2192,t4SdNjhOjMk,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1520822,13048,327
2193,UO0Mag8bh6k,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,635442,6334,128
2194,YiUeJtSFw8U,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1277943,11065,250
2195,hNXR2FnkIqA,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,2858683,19960,697
2196,RxU0J_aAs00,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1059173,9395,319
2197,nPF1oUiKm3Y,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,773741,6710,194
2198,cHZwJyR3QDI,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1976391,11688,163
2199,bdvl5kWyrOc,2022-11-12 17:23:09.390670,UCX0OCU1rH9loE-zZFcBJ65w,1726406,14354,370
2200,Jps6snHxgXg,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,522941,4603,79
2201,KjEU1U2Fn38,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,1693199,14426,408
2202,yecdSqpwvG4,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,1916062,17635,390
2203,JUU59So5E2o,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,19864,624,52
2204,cqbsGguvqVg,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,34677,903,87
2205,i5DpuDKLXhQ,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,5012984,49671,732
2206,SHIorbtxOeI,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,140565,2534,138
2207,8VKnhlkRqK4,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,1858985,18253,432
2208,D2H0QUMxHOw,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,1319784,13147,424
2209,TIiRjE0ggqI,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,441740,6638,204
2210,MQ834KjYu94,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,8820047,62114,1135
2211,cNnfgmkbq-I,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,3372370,34481,876
2212,gDHeLAmSCes,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,2104735,26288,732
2213,zBvv4o0ctn0,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,3228128,35384,1250
2214,JFqf0xt8cLk,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,199666,2940,186
2215,4PhVVO7Mboc,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,22885,395,40
2216,wmM35l-7-Zg,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,252260,3135,218
2217,1V_f_97hyM4,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,106731,1367,49
2218,h6WvpHHSBvo,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,396123,4108,83
2219,MVIwOTB-SqE,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,79624,1206,73
2220,FkK5G7Q2998,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,6915990,49259,1001
2221,fvFx1FIKDaY,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,76837,1350,122
2222,ipLj95RVzi8,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,397869,4266,98
2223,jqh21wHGRME,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,299959,3344,58
2224,5BwVKJuWjKo,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,20890,468,26
2225,roHjCenechs,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,13142,187,45
2226,9OsGR4DRmmo,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,161982,1968,53
2227,j5k-16bP4n4,2022-11-12 17:23:09.766694,UCX0OCU1rH9loE-zZFcBJ65w,624481,7722,161
