,video_id,channelTitle,title,description,tags,publishedAt,duration,definition,caption
767,MzjCuqFHVw0,GHETTO MUSIC,Kacper HTA feat AVI - Martwi Poeci prod. Gibbs cuty / DJ Shoodee,1760,"['kacper', 'kacper hta', 'ghetto music', 'avi', 'gibbs', 'dj shoodee', 'dopehouse', 'rap', 'hip hop', 'street', 'underdog', 'hta', 'hipotonia', 'teledysk', 'polski rap', 'muzyka', 'rap nowość', 'kacper premiera', 'kacper nowość', 'kacper avi', 'martwi poeci', 'martwi', 'poeci', 'Kacper HTA feat AVI - Martwi Poeci', 'kacper hta martwi poeci', 'kacper hta avi martwi poeci', 'kacper martwi poeci', 'martwi poeci kacper', 'martwi poeci kacper hta']",2019-12-08T12:36:40Z,PT3M34S,hd,false
768,W8Jg0Q_YX_8,GHETTO MUSIC,Kacper HTA - Underdog prod Gibbs,1741,"['kacper', 'kacper hta', 'underdog', 'gibbs', 'ghetto music', 'hip hop', 'rap', 'hta', 'hipotonia', 'teledysk', 'polski rap', 'muzyka', 'rap nowość', 'kacper premiera', 'kacper nowość', 'kacper underdog', 'kacper hta underdog', 'ulica', 'polski rap ulica', 'real talk', 'Kacper HTA - Underdog prod Gibbs', 'kacper hta gibbs underdog', 'kacper gibbs underdog', 'underdog kacper']",2019-11-29T14:01:57Z,PT4M24S,hd,false
769,uDN5iU1duSM,GHETTO MUSIC,Kacper HTA feat. Gibbs - Mrok,1947,"['kacper hta', 'hta', 'hipotonia', 'gibbs', 'mrok', 'underdog', 'street', 'ulica', 'rap', 'muzyka', 'hip hop', 'teledysk', 'video', 'gm', 'ganja mafia', 'kacper orlikowski', 'nerwus', 'kacper', 'polski rap', 'rap nowość', 'kacper premiera', 'kacper nowość', 'kacper gibbs', 'kacper teledysk', 'kacper underdog', 'uliczny rap', 'uliczny styl', 'hta nowość', 'hta premiera', 'kacper hta teledysk 2019', 'kacper teledysk 2019', 'winda', 'Kacper HTA feat. Gibbs - Mrok', 'kacper hta mrok', 'kacper mrok', 'mrok kacper', 'kacper gibbs mrok']",2019-11-20T12:57:47Z,PT3M58S,hd,false
770,kIufmytq-Ec,GHETTO MUSIC,"Kacper HTA – Silesia (feat. Oliver Olson, prod. Magiera)",1486,"['kacper hta', 'HTA', 'hipotonia', 'ghetto music', 'druga strona ulicy', 'gwara niepodlegla', 'oliver olson', 'magiera', 'white house', 'rap', 'hip hop', 'street', 'gm', 'ganja mafia', 'underdog', 'singiel', 'muzyka', 'silesia', 'śląsk', 'rybnik', 'kacper druga strona ulicy', 'kacper druga strona', 'kacper magiera', 'kacper sztuka niepodległa', 'kacper gwara', 'kacer silesia', 'Kacper HTA – Silesia feat. Oliver Olson', 'prod. Magiera', 'kacper hta silesia oliver olson', 'kacper hta silesia', 'kacper silesia']",2019-11-09T18:40:12Z,PT2M38S,hd,false
771,CnYqH5zjepc,GHETTO MUSIC,Kacper HTA - Winda prod. Hanto,1596,"['kacper', 'premiera', 'underdog', 'kacper rap', 'kacper hta', 'kacper underdog', 'kacper hta rap', 'hip hop', 'kacper hip hop', 'kacper hta hip hop', 'kaper underdog', 'kacper teledysk', 'kacper premiera', 'underdog premiera', 'underdog teledysk', 'hipotonia', 'hanto', 'kacper hanto', 'music video', 'na czasie', 'muzyka', 'nowa muzyka', 'kacper nowość', 'kacper hta 2019', 'hta 2019', 'kacper 2019', 'Kacper HTA - Winda prod. Hanto', 'kacper hta winda', 'kacper winda', 'kacper hta hanto', 'winda kacper', 'winda kacper hta', 'winda']",2019-10-30T15:33:09Z,PT3M38S,hd,false
772,lRViFZ-SzLg,GHETTO MUSIC,Eksperyment Społeczny CannabisHouse,4228,"['kacper hta', 'cannabis', 'cannabis house', 'experiment', 'legal', 'university', 'ghetto music']",2019-10-14T09:54:44Z,PT1M58S,hd,false
773,q_3ko1GVKn4,GHETTO MUSIC,Kacper x Gibbs - PUSTKA,2094,"['kacper hta', 'kacper', 'hta', 'gibbs', 'hipotonia', 'ganja mafia', 'gm', 'iluzja', 'pustka', 'teledysk', 'polski rap', 'hip hop', 'muzyka', 'kacper gibbs', 'kacper iluzja', 'gibbs iluzja', 'kacper gibbs iluzja', 'kacper pustka', 'pustka teledysk', 'gibbs pustka', 'rap', 'rap nowość', 'kacper premiera', 'kacper nowość', 'Kacper x Gibbs - PUSTKA', 'kacper gibbs pustka', 'kacper hta gibbs pustka', 'kacper hta pustka', 'pustka kacper', 'pustka kacper hta', 'Kacper Orlikowski', 'zbrodni i kara', 'mantra', 'kacper rap', 'kacper hip hop']",2019-08-12T19:19:37Z,PT3M44S,hd,false
774,B-dOPNM41Kw,GHETTO MUSIC,Kacper x Gibbs - ILUZJA Remix,1997,"['kacper', 'kacper hta', 'ghetto music', 'gibbs', 'iluzja', 'kacper rap', 'kacper nowość', 'kacper iluzja', 'kacper gibbs', 'kacper remix', 'kacper iluzja remix', 'remix', 'rap remix', 'wu tang', 'hip hop', 'popkiller', 'Kacper x Gibbs - ILUZJA Remix', 'kacper gibbs iluzja', 'iluzja kacper hta', 'iluzja kacper']",2019-08-05T13:09:32Z,PT4M3S,hd,false
775,EnREd99LP9U,GHETTO MUSIC,MAKING OFF,230,"['kacper gibbs', 'kacper iluzja', 'iluzja making off', 'kacper rap', 'kacper premiera', 'kacper hta', 'hta', 'gibbs premiera']",2019-07-10T19:02:50Z,PT9M30S,hd,false
776,sGRFQWot5Sg,GHETTO MUSIC,Kacper x Gibbs - NIE MA MNIE,2138,"['kacper', 'kacper hta', 'hta', 'hipotonia', 'fame mma', 'fame', 'nie ma mnie', 'iluzja', 'rap', 'hip hop', 'muzyka', 'music', 'teledysk', 'clip', 'video', 'gibbs', 'przybylski', 'orlikowski', 'sensiand', 'sensi&', 'kacper gi', 'Kacper x Gibbs - NIE MA MNIE', 'kacper nie ma mnie', 'kacper hta nie ma mnie', 'nie ma mnie kacper', 'Kacper Orlikowski']",2019-06-30T07:22:39Z,PT3M15S,hd,false
777,spke3SFSb_o,GHETTO MUSIC,Kacper x Gibbs - NADZIEJA NA JUTRO,2291,"['rap', 'hip hop', 'kacper', 'kacper hta', 'hta', 'hipotonia', 'gibbs', 'dopehouse studio', 'iluzja', 'dancehall', 'michal chrusciel', 'dance', 'music video', 'ghetto music', 'black mirror', 'kacper gibbs', 'kacper iluzja', 'gibbs iluzja', 'kacper hta premiera', 'kacper hta 2019', 'kacper premiera', 'gibbs premiera', 'kacper teledysk', 'kacper nadzieja na jutro', 'nadzieja', 'na', 'jutro', 'hta nadzieja', 'kacper nadzieja', 'Kacper x Gibbs - NADZIEJA NA JUTRO', 'kacper gibbs nadzieja na jutro', 'kacper hta nadzieja na jutro', 'kacper hta nadzieja']",2019-06-20T11:18:45Z,PT3M15S,hd,false
778,egi99muiVKs,GHETTO MUSIC,Kacper x Gibbs - DEMONY WOJNY,1961,"['Kacper', 'gibbs', 'iluzja', 'kacper gibbs', 'kacper gibbs iluzja', 'kacper hta', 'hta', 'ghetto music', 'kacper demony wojny', 'gibbs demony wojny', 'kacper iluzja', 'gibbs iluzja', 'kacper rap', 'hta iluzja', 'hipotonia', 'hip hop', 'rap', 'kacper premiera', 'kacper 2019', 'kacper 2k19', 'ghetto music premiera', 'ghetto music 2019', 'nerwus', 'kacper nerwus', 'Kacper x Gibbs - DEMONY WOJNY', 'kacper hta demony wojny', 'demony wojny', 'demony wojny kacper', 'demony wojny kacper hta']",2019-06-18T20:09:19Z,PT2M41S,hd,false
779,It2KT0hneBQ,GHETTO MUSIC,Kacper x Gibbs - PORCELANA,2201,"['kacper', 'kacper hta', 'ghetto', 'ghetto music', 'gibbs', 'dopehouse', 'porcelana', 'iluzja', '2019', 'hip hop', 'fresh', 'hta', 'kacper premiera', 'hta premiera', 'kacper porcelana', 'kacper nowość', 'porcelana nowość', 'kacper gibbs', 'gibbs porcelana', 'gibbs nowość', 'rap', 'rap 2019', 'hip hop 2019', 'kacper hta iluzja', 'kacper iluzja', 'gibbs iluzja', 'Kacper x Gibbs - PORCELANA', 'kacper gibbs porcelana', 'kacper hta porcelana', 'porcelana kacper', 'porcelana kacper hta']",2019-06-12T17:41:12Z,PT3M18S,hd,false
780,IiUVytFWr9A,GHETTO MUSIC,Kacper x Gibbs - SŁOWO,2138,"['kacper', 'kacper hta', 'ghetto music', 'ghetto', 'gibbs', 'iluzja', 'monika kliś', 'hip hop', 'new', 'street', 'Kacper x Gibbs - SŁOWO', 'kacper gibbs slowo', 'kacper slowo', 'kacper słowo', 'kacepr hta słowo', 'kacper hta slowo', 'slowo kacper', 'słowo kacper hta', 'gibbs kacper slowo', 'gibbs kacper słowo', 'gibbs kacper hta słowo', 'gibbs kacper hta slowo']",2019-05-31T16:35:28Z,PT3M20S,hd,false
781,bVixSuqu-nA,GHETTO MUSIC,Kacper x Gibbs - BYKI,2191,"['kacper', 'kacper hta', 'hta', 'hipotonia', 'byki', 'bulls', 'gibbs', 'gibs', 'rap', 'muzyka', 'music', 'hip hop', 'kacper gibbs', 'kacper gibbs byki', 'kacper byki', 'gibbs byki', 'kacper rap', 'kacper iluzja', 'kacper gibbs iluzja', 'ghetto music', 'Kacper x Gibbs - BYKI', 'kacper hta byki', 'kacper hta gibbs byki', 'byki kacper', 'byki kacper hta', 'byki kacper hta gibbs', 'byki gibbs', 'Kacper Orlikowski']",2019-05-26T10:00:13Z,PT3M24S,hd,false
782,xLfGQssjg8M,GHETTO MUSIC,Kacper x Gibbs - WSZYSTKO CO MAM,2091,"['Kacper', 'Gibbs', 'hta', 'co', 'mam', 'hiphop', 'kacper rap', 'kacper gibbs', 'kacper iluzja', 'kacper hta', 'kacper premiera', 'kacper wszystko co mam', 'kacper gibbs wszystko co mam', 'produkcja gibbs', 'Kacper x Gibbs - WSZYSTKO CO MAM', 'kacper gibbs wszystko mam', 'kacper hta gibbs wszystko mam', 'gibbs kacper wszystko mam', 'gibbs kacper hta wszystko mam', 'kacper wszystko mam', 'kacper hta wszystko mam', 'wszystko mam kacper gibbs', 'wszystko mam kacper hta', 'wszystko mam kacper hta gibbs', 'wszystko mam kacper']",2019-05-19T09:51:36Z,PT2M55S,hd,false
783,U5_GbBbcMrc,GHETTO MUSIC,Kacper x Gibbs - KSIĘŻYC,2280,"['Kacper', 'kacper hta', 'gibbs', 'iluzja', 'real talk', 'ksiezyc', 'księżyc', 'hip hop', 'kacper księżyc', 'kacper ksiezyc', 'kacper hta rap', 'kacper rap', 'kacper gibbs', 'Kacper x Gibbs - KSIĘŻYC', 'kacper gibbs księżyc', 'kacper gibbs ksiezyc', 'kacper hta gibbs księżyc', 'kacper hta gibbs ksiezyc', 'kacper hta księżyc', 'kacper hta ksiezyc', 'księżyc kacper', 'ksiezyc kacper', 'ksiezyc kacper hta', 'księżyć kacper hta', 'księżyc kacper gibbs', 'ksiezyc kacper gibbs', 'ksiezyc kacper hta gibbs', 'księżyc kacper hta gibbs']",2019-05-12T09:48:40Z,PT3M39S,hd,false
784,r7qx-rjfxGo,GHETTO MUSIC,Kacper x Gibbs - REAL TALK,2204,"['kacper', 'kacper hta', 'gibbs', 'ghetto music', 'hip hop', 'rap', 'kacper real talk', 'kacper gibbs', 'real talk', 'kacper rap', 'kacper iluzja', 'gibbs iluzja', 'hta', 'hipotonia', 'teledysk', 'rap nowość', 'kacper premiera', 'kacper nowość', 'Kacper x Gibbs - REAL TALK', 'kacper gibbs real talk', 'kacper hta real talk', 'real talk kacper', 'real talk kacper hta', 'real talk gibbs', 'gibbs kacper real talk', 'gibbs real talk', 'gibbs kacper hta real talk', 'gibbs kacper', 'kacper orlikowski real talk', 'kacper hta orlikowski']",2019-05-05T11:06:57Z,PT3M11S,hd,false
785,VBT3yFLpf18,GHETTO MUSIC,Kacper x Gibbs - ILUZJA,2263,"['Kacper HTA', 'hta', 'hipotonia', 'gibbs', 'iluzja', 'rap', 'muzyka', 'hip hop', 'polska', 'music video', 'fonos', 'kacper iluzja', 'iluzja rap', 'polski rap', 'ghetto music', 'kaper gibbs', 'kacper gibbs iluzja', 'kacper hta', 'kacper', 'teledysk', 'rap nowość', 'kacper premiera', 'kacper nowość', 'Kacper x Gibbs - ILUZJA', 'kacper hta iluzja', 'iluzja kacper gibbs', 'iluzja kacper hta', 'iluzja kacper hta gibbs', 'iluzja kacper orlikowski', 'kacper orlikowski iluzja']",2019-04-25T17:16:06Z,PT3M58S,hd,false
786,lf0zN_Zbze0,GHETTO MUSIC,Kacper HTA feat Bilon - Manifest prod Gibbs,2613,"['kacper hta', 'ronin', 'ghetto music', 'bilon', 'hemp gru', 'diil gang', 'kacper', 'hta', 'kacper hta manifest', 'kacper manifest', 'manifest', 'manifest rap', 'ghetto', 'music', 'dill', 'gang', 'hip hop', 'Kacper HTA feat Bilon - Manifest prod Gibbs', 'kacper hta bilon manifest', 'kacper bilon manifest', 'bilon manifest', 'bilon kacper hta manifest', 'bilon kacper manifest', 'bilon manifest kacper', 'kacper hta manifest bilon', 'kacper gibbs bilon', 'kacper bilon gibbs']",2018-12-17T14:05:47Z,PT3M17S,hd,false
787,soATJPCaAi8,GHETTO MUSIC,Kacper HTA - J.LO prod Gibbs,2663,"['kacper', 'kacper hta', 'ghetto music', 'ronin', 'gibbs', 'Kacper HTA - J.LO prod Gibbs', 'kacper hta j lo gibbs', 'kacper hta j lo', 'kacper j lo', 'j lo kacper hta', 'j lo kacper', 'kacper hta gibbs j lo', 'j.lo', 'kacper hta j.lo', 'kacper j.lo', 'kacper gibbs j.lo', 'j lo', 'kacper raper', 'kacper hta rap', 'kacper hip hop', 'kacper orlikowski', 'j.lo kacper hta', 'j.lo kacper']",2018-12-09T19:45:50Z,PT3M5S,hd,false
788,q4HBMcfR_hE,GHETTO MUSIC,"Kacper HTA feat Rufuz, Bezczel - 13 dzielnica prod PSR",2678,"['kacper hta', 'rufuz', 'bezczel', 'ronin', 'ghetto music', 'Kacper HTA feat Rufuz', 'Bezczel - 13 dzielnica prod PSR', 'kacper hta rufuz bezczel 14 dzielnica', 'kacper rufuz bezczel 14 dzielnica', 'kacper hta 14 dzielnica', 'kacper 14 dzielnica', '14 dzielnica kacper hta rufuz bezczel', '14 dzielnica kacper hta', '14 dzielnica kacper', 'rufuz kacper hta', 'bezczel kacper hta', 'bezczel kacper 14 dzielnica', 'rufuz kacper 14 dzielnica', 'bezczel kacper hta 14 dzielnica']",2018-12-07T14:32:50Z,PT3M31S,hd,false
789,1QfVaVU4ehQ,GHETTO MUSIC,"Kacper HTA feat Sarius, Oliver Olson - Zła Sława prod Worek",2676,"['kacper hta', 'sarius', 'oliver olson', 'ghetto music', 'zła sława', 'Kacper HTA feat Sarius', 'kacper hta sarius oliver olson zła sława', 'kacper hta zła sława', 'kacper zła sława', 'kacper hta zla slawa', 'kacper zla slawa', 'zła sława kacper hta', 'zła sława kacper', 'zla slawa kacper', 'zla slawa kacper hta', 'zla slaw kacper hta sarius oliver olson', 'kacper oliver olson', 'kacper sarius', 'sarius kacper zla slawa', 'oliver olson kacper zla slawa', 'sarius kacper hta zła sława', 'oliver olson kacper zła sława']",2018-12-02T18:21:25Z,PT4M30S,hd,false
790,SCCG1sj-hyY,GHETTO MUSIC,Kacper HTA - Gejsza prod Gibbs,2873,"['kacper hta', 'gibbs', 'ronin', 'gejsza', 'Kacper HTA - Gejsza prod Gibbs', 'kacper hta gejsza', 'kacper gejsza', 'gejsza kacper', 'gejsza kacper hta', 'gejsza kacper gibbs', 'gejsza kacper hta gibbs', 'gejsza rap', 'gejsza hip hop', 'gejsza teledysk', 'gejsza w rapie', 'hip hop gejsza', 'kacper hta rap', 'kacper hta hip hop', 'kacper hip hop', 'kacper gejsza hip hop', 'kacper gejsza rap']",2018-11-29T17:42:50Z,PT3M50S,hd,false
791,G_NKwALoLaw,GHETTO MUSIC,"Kacper HTA feat Małach, Gibbs - Ronin prod PSR",2750,"['kacper', 'kacper hta', 'małach', 'gibbs', 'ronin', 'hip hop', 'street', 'Kacper HTA feat Małach', 'Gibbs - Ronin prod PSR', 'kacper hta małach gibbs ronin', 'kacper hta ronin', 'kacper ronin', 'ronin kacper', 'ronin kacper hta', 'ronin kacper małach', 'kacper małach ronin', 'kacper malach ronin', 'kacper hta małach ronin', 'małach kacper ronin', 'małach kacper hta ronin', 'malach kacper ronin', 'małach gibbs kacper ronin', 'ronin hip hop', 'ronin rap', 'ronin kacper hip hop']",2018-11-26T18:33:27Z,PT3M24S,hd,false
792,pngTvrFhsJk,GHETTO MUSIC,Kacper HTA - Nieśmiertelność prod Gibbs / ref Monika Kliś,2626,"['kacper', 'kacper hta', 'monika kliś', 'kacper hta monika kliś nieśmiertelność', 'kacper monika klis niesmiertelnosc', 'kacper hta monika klis niesmiertelnosc', 'kacper monika kliś nieśmiertelność', 'kacper nieśmiertelność', 'kacper niesmiertelnos', 'kacper hta nieśmiertelność', 'kacper hta niesmiertelnosc', 'nieśmiertelność kacper', 'niesmiertelnosc kacper', 'niesmiertelnosc kacper hta', 'niesmiertelnosc kacper hta monika kliś', 'kacper monika kliś', 'kacper hta monika kliś']",2018-11-20T17:14:18Z,PT3M50S,hd,false
793,IBsfDGpwn0s,GHETTO MUSIC,Kacper HTA - Demony prod PSR,3317,"['kacper', 'kacper hta', 'demony', 'ghetto', 'ghetto music', 'psr', 'Kacper HTA - Demony prod PSR', 'kacper hta demony', 'kacper demony', 'demony kacper', 'demony kacper hta', 'demony kacper rap', 'kacper orlikowski', 'kacper hta demony hip hop', 'demony hip hop', 'demony rap', 'kacper rap', 'kacper hip hop']",2018-11-14T13:07:27Z,PT4M5S,hd,false
794,Lh_OuPikyN0,GHETTO MUSIC,Kacper HTA feat Zbuku - Sierociniec prod Gibbs,3668,"['kacper', 'kacper hta', 'ronin', 'ghetto music', 'zbuku', 'sierociniec', 'horror', 'halloween', 'Kacper HTA feat Zbuku - Sierociniec prod Gibbs', 'kacper hta zbuku sierociniec', 'kacper zbuku sierociniec', 'kacper hta sierociniec', 'kacper sierociniec', 'sierociniec kacper', 'sierociniec kacper hta', 'sierociniec kacper zbuku', 'sierociniec kacper hta zbuku', 'sierociniec hip hop', 'sierociniec piosenka', 'sierociniec rap', 'kacper gibbs sierociniec', 'gibbs sierociniec', 'zbuku kacper sierociniec', 'zbuku kacper hta sierociniec']",2018-10-31T10:04:41Z,PT3M34S,hd,false
795,qXvgqEa6uZE,GHETTO MUSIC,Kacper HTA - Yin Yang prod. Gibbs,3798,"['kacper', 'kacper hta', 'hipotonia', 'hta', 'ronin', 'ghetto sound', 'yin yang', 'pozytywka', 'sierociniec', 'przyjaciel wróg', 'rap', 'hip hop', 'muzyka', '9liter filmy', '9liter', 'filmy', 'Kacper HTA - Yin Yang prod. Gibbs', 'kacper hta yin yang', 'kacper yin yang', 'ying yang kacper hta', 'ying yang kacper', 'kacper hta ying', 'kacper yang', 'kacper gibbs ying yang', 'kacper orlikowski']",2018-10-20T09:00:06Z,PT3M31S,hd,false
796,IcfmV976Glc,GHETTO MUSIC,Kacper HTA - Pozytywka prod Gibbs,3756,"['kacper', 'kacper hta', 'pozytywka', 'gibbs', '9liter filmy', 'ghetto', 'ghetto music', 'hip hop', 'street', 'music', 'ronin', 'Kacper HTA - Pozytywka prod Gibbs', 'kacper hta gibbs pozytywka', 'kacper gibbs pozytywka', 'kacper pozytywka', 'kacper hta pozytywka', 'pozytywka kacper', 'pozytywka kacper hta', 'kacper orlikowski', 'pozytywka hip hop', 'pozytywka rap', 'iluzja', 'Kacper Orlikowski', 'zbrodni i kara', 'mantra', 'kacper rap', 'kacper hip hop', 'hip hop kacper', 'hip hop kacper hta', 'kacper hta orlikowski', 'kacper hta hip hop']",2018-10-10T13:22:25Z,PT4M31S,hd,false
797,zgEaEUeTlEs,GHETTO MUSIC,"Kacper HTA feat Paluch, Polska Wersja - Przyjaciel wróg prod. PSR",3656,"['kacper', 'kacper hta', 'paluch', 'kacper hta paluch', 'kacper paluch', 'kacper hta polska wersja', 'kacper hta rap', 'kacper hta nowy numer', 'kacper hta nowy teledysk', 'kacper hta paluch polska wersja', 'kacper hta przyjaciel wrog', 'Kacper HTA feat Paluch', 'Polska Wersja - Przyjaciel wróg prod. PSR', 'kacper hta paluch przyjaciel wróg', 'kacper paluch przyjaciel wróg', 'kacper hta paluch polska wersja przyjaciel wróg', 'kacper hta przyjaciel wróg', 'kacper przyjaciel wróg', 'kacper przyjaciel wrog']",2018-10-01T16:24:53Z,PT5M13S,hd,false
798,Jm27X2Tzp9Q,GHETTO MUSIC,Oliver Olson - Skoki prod I'Scream,671,"['Oliver Olson', 'Skoki', ""I'scream"", 'Ghetto Music', 'Zabrze', 'Hip hop', 'street']",2018-04-20T17:32:53Z,PT2M47S,hd,false
799,YM69sVW-pSA,GHETTO MUSIC,Kacper HTA - Miasto Grzechu / Chcą zmienić mnie,2760,"['kacper', 'kacper hta', 'ghetto music', 'ghetto', 'psr', 'gibbs', '9liter', 'hiphop', 'street', 'outlaw', 'miasto grzechu', 'chca zmienic mnie', 'Kacper HTA - Miasto Grzechu / Chcą zmienić mnie', 'kacper hta miasto grzechu', 'kacper hta miasto grzechu chcą zmienić mnie', 'kacper miasto grzechu', 'kacper hta chcą zmienić mnie', 'kacper chcą zmienić mnie', 'kacper hta chca zmienic mnie', 'kacper chca zmienic mnie', 'miasto grzechu kacper hta', 'miasto grzeche kacper']",2018-04-12T16:36:38Z,PT4M52S,hd,false
800,OhoXW_P0_Dk,GHETTO MUSIC,Oliver Olson - iOS prod I'Scream / (chórki) Natalie,1151,"['oliver olson', 'ghetto music', 'hip hop', 'freshman', 'street', 'ghetto']",2018-03-11T14:33:14Z,PT3M45S,hd,false
801,OJIctdBUBpc,GHETTO MUSIC,Kacper HTA - Love song,942,"['kacper', 'kacper hta', 'ghetto', 'ghetto music', 'remix', 'mixtape', 'oldschool', 'newschool', 'vol 2', 'havana', 'camila cabello', 'young thug', 'cuba', 'hta', 'hipotonia', 'teledysk', 'polski rap', 'hip hop', 'muzyka', 'rap', 'rap nowość', 'kacper premiera', 'kacper nowość', 'Kacper HTA - Love song', 'kacper love song', 'love song kacper', 'lover song kacper hta']",2018-02-01T13:08:06Z,PT3M26S,hd,false
802,Ul1q622VWQg,GHETTO MUSIC,Kacper HTA feat Arab - Duch prod PSR&Worek,1930,"['kacper', 'kacper hta', 'incognito', 'arab', 'kosmos', 'duch', 'worek', 'psr', 'hip hop', 'real talk', 'ghost', 'kacper hta rap', 'kacper hta hiphop', 'rap', 'polski rap', 'hiphop', 'polski hiphop', 'kacper arab', 'kacper arab teledysk', 'hta', 'hipotonia', 'teledysk', 'muzyka', 'rap nowość', 'kacper premiera', 'kacper nowość', 'gibbs', 'Kacper HTA feat Arab - Duch prod PSR&Worek', 'kacper hta arab duch', 'kacper arab duch', 'arab kacper hta', 'arab kacper hta duch', 'arab kacper duch', 'kacper duch', 'kacper hta duch']",2018-01-24T19:56:04Z,PT4M58S,hd,false
803,fInhzJCXxtM,GHETTO MUSIC,Kacper HTA feat Bezczel - Skomplikowane prod Gibbs,1946,"['kacper', 'kacper hta', 'incognito', 'ghetto', 'ghetto music', 'selfmade', 'bezczel', 'gibbs', 'mash up', 'video', 'hip hop', 'real talk', 'skomplikowane', 'Kacper HTA feat Bezczel - Skomplikowane prod Gibbs', 'kacper hta bezczel skomplikowane', 'kacper bezczel skomplikowane', 'bezczel kacper skomplikowane', 'bezczel kacper hta skomplikowane', 'kacper hta bezczel', 'kacper bezczel', 'bezczel kacper', 'bezczel kacper hta']",2017-12-26T20:39:47Z,PT2M50S,hd,false
804,7Wjd-mrngL0,GHETTO MUSIC,Kacper HTA feat Fonos - Chico prod PSR,2721,"['kacper', 'kacper hta', 'incognito', 'chico', 'fonos', 'ganja mafia', 'gmb', 'felipe', 'psr', 'cuba', 'havana', 'Kacper HTA feat Fonos - Chico prod PSR', 'kacper hta fonos chico', 'kacper fonos chico', 'kacper chico', 'kacper hta chico', 'chico kacper', 'chico kacper hta', 'fonos kacper hta chico', 'fonos kacper chico', 'kacper chico fonos', 'kacper hta fonos', 'kacper fonos']",2017-12-15T19:02:06Z,PT3M59S,hd,false
805,_BI-87_pWA0,GHETTO MUSIC,Kacper HTA - Dziewczyny z Insta prod Gibbs,2497,"['kacper', 'kacper hta', 'incognito', 'ghetto', 'ghetto music', 'instagram', 'botox', 'bitches', 'porno', 'ugly', 'Kacper HTA - Dziewczyny z Insta prod Gibbs', 'kacper hta dziewczyny z insta', 'kacper dziewczyna z insta', 'kacper dziewczyny', 'kacper hta dziewczyny', 'dziewczyny z insta kacper', 'dziewczyny z insta kacper hta']",2017-12-10T13:14:07Z,PT3M18S,hd,false
806,SvRivSHup90,GHETTO MUSIC,Kacper HTA - Lilia prod Gibbs,2505,"['kacper', 'kacper hta', 'ghetto', 'ghetto music', 'incognito', 'daughter', 'Kacper HTA - Lilia prod Gibbs', 'kacper hta lilia', 'kacper lilia', 'lilia kacper', 'lilia kacper hta', 'kacper gibbs lilia', 'kacper hta gibbs lilia', 'lilia gibbs kacper', 'lilia kacper hta gibbs']",2017-12-06T13:23:14Z,PT2M58S,hd,false
807,G5boy_IhcZg,GHETTO MUSIC,"Kacper HTA feat Jano, Sobota, Ostry - Chcą zmienić mnie prod Gibbs",1990,"['kacper', 'kacper hta', 'jano', 'polska wersja', 'stoprocent', 'ostry', 'premiera', 'hip hop', 'street', 'chcazmienicmnie', 'hipotonia', 'teledysk', 'polski rap', 'rap', 'kacper premiera', 'kacper nowość', 'chcą', 'zmienić', 'mnie', 'kacper jano', 'kacper sobota', 'Kacper HTA feat Jano', 'Ostry - Chcą zmienić mnie prod Gibbs', 'kacper jano ostry chcą zmienić mnie', 'kacper hta jano ostry chca zmienic mnie', 'kacper hta chcą zmienić mnie', 'kacper chcą zmienić mnie', 'kacper hta ostry jano', 'ostry kacper jano', 'ostry kacper', 'ostry kacper hta']",2017-12-03T14:52:14Z,PT5M41S,hd,false
808,eRxjBw1M-rY,GHETTO MUSIC,Kacper HTA feat TPS - Chcemy więcej prod Gibbs,2723,"['kacper', 'kacper hta', 'ghetto', 'ghetto music', 'incognito', 'tps', 'zdr', 'street', 'hip hop', 'stay true', 'story telling', 'gibbs', 'nerwus', 'madvision']",2017-11-30T19:08:49Z,PT3M45S,hd,false
809,741-0A8jCos,GHETTO MUSIC,Kacper HTA feat Szpaku - Miasto Grzechu prod PSR,1910,"['kacper', 'kacper hta', 'incognito', 'ghetto', 'ghetto music', 'szpaku', 'bor', 'psr', 'street', 'hip hop', 'fuckfame', 'Kacper HTA feat Szpaku - Miasto Grzechu prod PSR', 'kacper hta szpaku miasto grzechu', 'kacper szpaku miasto grzechu', 'szpaku kacper miasto grzechu', 'szpaku miasto grzechu', 'szpaku kacper', 'kacper hta szpaku', 'miasto grzechu kacper', 'kacper miasto grzechu', 'kacper hta miasto grzechu']",2017-11-29T18:24:43Z,PT4M1S,hd,false
810,kiZPcZuJ8Uo,GHETTO MUSIC,Kacper HTA feat Sarius - Sinusoida prod Macios (Official Video),1558,"['Kacper HTA feat Sarius - Sinusoida prod Macios', 'kacper hta sarius sinusoida', 'kacper sarius sinusoida', 'kacper hta sinusoida', 'kacper sinusoida', 'sinusoida kacper', 'sinusoida kacper hta', 'sinusoida sarius kacper', 'sinusoida sarius kacper hta', 'sinusoida', 'sinusojda', 'kacper hta', 'kacper', 'kacper orlikowski', 'kacper hip hop', 'kacper rap', 'kacper hta hip hop', 'kacper hta rap', 'polski rap']",2017-11-20T16:21:19Z,PT3M49S,hd,false
811,4pjdT2uEs78,GHETTO MUSIC,Pytania odpowiedzi Incognito i nie tylko,103,"['vlog', 'hip hop']",2017-11-16T19:48:12Z,PT8M52S,hd,false
